PlayerId,PlayerName,Season,GameType,Team,Position,GP,G,A,P,PlusMinus,PIM,PointPerGame,PPG,PPP,SHG,SHP,GWG,OTG,S,ShootingPercentage,TOIPerGame,TOIPerGame_sec,ShiftsPerGame,FaceoffWinPercentage
8474125,"Carl Gunnarsson",2014-2015,Playoffs,STL,D,6,0,0,0,1,0,0,0,0,0,0,0,0,2,0,00:17:50,1070,24.3,0
8474176,"Carl Hagelin",2014-2015,Playoffs,NYR,L,19,2,3,5,-4,6,0.26,0,0,0,0,1,1,36,5.6,00:16:37,997,23.8,0
8474094,"Matt Halischuk",2014-2015,Playoffs,WPG,R,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,00:09:18,558,14,0
8469465,"Dan Hamhuis",2014-2015,Playoffs,VAN,D,6,0,1,1,-2,16,0.17,0,0,0,0,0,0,5,0,00:19:39,1179,29.5,0
8471498,"Jannik Hansen",2014-2015,Playoffs,VAN,R,6,2,2,4,1,0,0.67,0,0,0,0,0,0,8,25,00:16:27,987,23.8,0
8475287,"Erik Haula",2014-2015,Playoffs,MIN,L,2,1,0,1,1,0,0.5,0,0,0,0,0,0,4,25,00:10:59,659,17,25
8475763,"Kevin Hayes",2014-2015,Playoffs,NYR,C,19,2,5,7,-3,2,0.37,1,3,0,0,1,1,25,8,00:14:12,852,20.4,38.8
8475167,"Victor Hedman",2014-2015,Playoffs,TBL,D,26,1,13,14,11,6,0.54,1,4,0,0,0,0,64,1.6,00:23:57,1437,28.5,0
8471794,"Darren Helm",2014-2015,Playoffs,DET,C,7,0,3,3,-3,4,0.43,0,2,0,0,0,0,9,0,00:19:17,1157,26.9,100
8474066,"Thomas Hickey",2014-2015,Playoffs,NYI,D,7,0,1,1,5,2,0.14,0,0,0,0,0,0,14,0,00:21:25,1285,26.3,0
8470274,"Chris Higgins",2014-2015,Playoffs,VAN,L,6,1,1,2,0,2,0.33,1,1,0,0,1,0,15,6.7,00:16:35,995,22.7,0
8471769,"Niklas Hjalmarsson",2014-2015,Playoffs,CHI,D,23,1,5,6,6,8,0.26,0,0,0,0,0,0,24,4.2,00:26:02,1562,37.1,0
8474884,"Mike Hoffman",2014-2015,Playoffs,OTT,L,6,1,2,3,-3,2,0.5,0,1,0,0,1,0,16,6.3,00:13:01,781,17.5,0
8471887,"Patric Hornqvist",2014-2015,Playoffs,PIT,R,5,2,1,3,1,2,0.6,0,0,0,0,0,0,17,11.8,00:18:43,1123,25,0
8477500,"Bo Horvat",2014-2015,Playoffs,VAN,C,6,1,3,4,1,2,0.67,0,0,0,0,0,0,10,10,00:12:40,760,20.8,60.9
8466148,"Marian Hossa",2014-2015,Playoffs,CHI,R,23,4,13,17,7,10,0.74,1,4,1,2,2,0,69,5.8,00:19:51,1191,29,100
8470201,"Jiri Hudler",2014-2015,Playoffs,CGY,R,11,4,4,8,-2,2,0.73,3,4,0,0,1,0,15,26.7,00:16:21,981,25.1,100
8471436,"Matt Hunwick",2014-2015,Playoffs,NYR,D,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,00:11:47,707,18.5,0
8469490,"Tim Jackman",2014-2015,Playoffs,ANA,R,9,0,0,0,-1,12,0,0,0,0,0,0,0,3,0,00:06:32,392,11.3,0
8467890,"Barret Jackman",2014-2015,Playoffs,STL,D,6,0,0,0,-1,4,0,0,0,0,0,0,0,1,0,00:12:59,779,18.8,0
8475714,"Calle Jarnkrok",2014-2015,Playoffs,NSH,C,6,0,2,2,-2,0,0.33,0,0,0,0,0,0,8,0,00:16:28,988,26.3,50.6
8476436,"Dmitrij Jaskin",2014-2015,Playoffs,STL,R,6,0,1,1,1,2,0.17,0,0,0,0,0,0,6,0,00:12:55,775,19.5,0
8475149,"Marcus Johansson",2014-2015,Playoffs,WSH,L,14,1,3,4,2,2,0.29,0,0,0,0,0,0,18,5.6,00:17:38,1058,22.3,100
8474870,"Tyler Johnson",2014-2015,Playoffs,TBL,C,26,13,10,23,7,24,0.88,2,7,1,1,4,1,60,21.7,00:18:30,1110,25.7,49.7
8477495,"Seth Jones",2014-2015,Playoffs,NSH,D,6,0,4,4,-6,6,0.67,0,3,0,0,0,0,8,0,00:28:02,1682,37.3,0
8470877,"David Jones",2014-2015,Playoffs,CGY,R,11,2,3,5,1,2,0.45,0,0,0,0,0,0,22,9.1,00:14:01,841,22.5,33.3
8477591,"Josh Jooris",2014-2015,Playoffs,CGY,R,9,0,0,0,0,4,0,0,0,0,0,0,0,8,0,00:11:20,680,18.1,52.8
8474600,"Roman Josi",2014-2015,Playoffs,NSH,D,6,1,0,1,-5,0,0.17,0,0,0,0,0,0,21,4.8,00:31:36,1896,39.3,0
8476430,"Tomas Jurco",2014-2015,Playoffs,DET,L,7,1,1,2,-1,2,0.29,1,1,0,0,0,0,4,25,00:08:31,511,13.1,0
8474141,"Patrick Kane",2014-2015,Playoffs,CHI,R,23,11,12,23,7,0,1,2,7,0,0,3,0,64,17.2,00:20:23,1223,28.1,0
8474578,"Erik Karlsson",2014-2015,Playoffs,OTT,D,6,1,3,4,-2,2,0.67,1,3,0,0,0,0,17,5.9,00:28:58,1738,27.8,0
8470281,"Duncan Keith",2014-2015,Playoffs,CHI,D,23,3,18,21,16,4,0.91,0,5,0,0,3,1,59,5.1,00:31:06,1866,37.8,0
8477589,"Ronalds Kenins",2014-2015,Playoffs,VAN,L,5,1,1,2,2,4,0.4,0,0,0,0,0,0,5,20,00:10:52,652,18.2,0
8471311,"Tyler Kennedy",2014-2015,Playoffs,NYI,C,3,0,0,0,-3,2,0,0,0,0,0,0,0,7,0,00:10:33,633,17,0
8470616,"Ryan Kesler",2014-2015,Playoffs,ANA,C,16,7,6,13,2,24,0.81,1,2,0,0,1,0,33,21.2,00:20:28,1228,29.6,57.6
8473986,"Alex Killorn",2014-2015,Playoffs,TBL,L,26,9,9,18,3,12,0.69,1,3,0,1,2,0,66,13.6,00:20:10,1210,27,18.2
8471693,"Jakub Kindl",2014-2015,Playoffs,DET,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,00:16:37,997,26,0
8470630,"Kevin Klein",2014-2015,Playoffs,NYR,D,14,0,4,4,-1,2,0.29,0,0,0,0,0,0,21,0,00:19:05,1145,27.7,0
8469459,"Mikko Koivu",2014-2015,Playoffs,MIN,C,10,1,3,4,-4,2,0.4,1,3,0,0,0,0,14,7.1,00:18:13,1093,24.9,53.3
8475184,"Chris Kreider",2014-2015,Playoffs,NYR,L,19,7,2,9,-1,14,0.47,2,2,0,0,2,0,38,18.4,00:17:14,1034,24.6,0
8468509,"Niklas Kronwall",2014-2015,Playoffs,DET,D,6,0,2,2,-1,4,0.33,0,2,0,0,0,0,4,0,00:23:35,1415,32.7,0
8475323,"Marcus Kruger",2014-2015,Playoffs,CHI,C,23,2,2,4,-5,4,0.17,0,0,0,0,1,1,27,7.4,00:15:05,905,26.7,50
8476453,"Nikita Kucherov",2014-2015,Playoffs,TBL,R,26,10,12,22,7,14,0.85,3,8,0,0,3,2,57,17.5,00:16:59,1019,23.6,0
8473579,"Nikolay Kulemin",2014-2015,Playoffs,NYI,L,7,1,1,2,0,2,0.29,0,0,0,0,1,0,5,20,00:15:42,942,25.1,0
8470543,"Chris Kunitz",2014-2015,Playoffs,PIT,L,5,1,2,3,2,8,0.6,1,2,0,0,1,0,6,16.7,00:18:11,1091,24.6,0
8475744,"Evgeny Kuznetsov",2014-2015,Playoffs,WSH,C,14,5,2,7,4,8,0.5,0,0,0,0,1,0,42,11.9,00:16:36,996,22.2,48.2
8471217,"Andrew Ladd",2014-2015,Playoffs,WPG,L,4,0,1,1,-3,4,0.25,0,0,0,0,0,0,13,0,00:20:29,1229,26.5,0
8469639,"Brooks Laich",2014-2015,Playoffs,WSH,C,14,1,1,2,1,0,0.14,0,0,0,0,0,0,15,6.7,00:11:56,716,18.2,47.5
8470654,"Maxim Lapierre",2014-2015,Playoffs,PIT,C,5,0,0,0,-2,0,0,0,0,0,0,0,0,8,0,00:13:58,838,22,61.8
8475247,"Michael Latta",2014-2015,Playoffs,WSH,C,4,0,0,0,-1,2,0,0,0,0,0,0,0,0,0,00:06:55,415,11,62.5
8477508,"Curtis Lazar",2014-2015,Playoffs,OTT,C,6,0,0,0,0,2,0,0,0,0,0,0,0,9,0,00:13:51,831,21.5,100
8475181,"Nick Leddy",2014-2015,Playoffs,NYI,D,7,0,5,5,0,0,0.71,0,0,0,0,0,0,15,0,00:24:39,1479,27.1,0
8475314,"Anders Lee",2014-2015,Playoffs,NYI,L,5,0,1,1,-2,7,0.2,0,0,0,0,0,0,8,0,00:14:45,885,19.8,0
8467330,"David Legwand",2014-2015,Playoffs,OTT,C,3,0,0,0,-3,0,0,0,0,0,0,0,0,1,0,00:09:51,591,14.7,58.6
8474627,"Jori Lehtera",2014-2015,Playoffs,STL,C,5,0,2,2,-2,0,0.4,0,0,0,0,0,0,2,0,00:14:53,893,23.4,60
8467917,"Jordan Leopold",2014-2015,Playoffs,MIN,D,9,0,0,0,-3,0,0,0,0,0,0,0,0,7,0,00:12:00,720,17.2,0
8476854,"Hampus Lindholm",2014-2015,Playoffs,ANA,D,16,2,8,10,2,10,0.63,0,2,0,0,0,0,21,9.5,00:23:15,1395,30.7,0
8473412,"Bryan Little",2014-2015,Playoffs,WPG,C,4,2,1,3,-3,0,0.75,1,1,0,0,0,0,10,20,00:19:15,1155,26.8,53.9
8473933,"Ben Lovejoy",2014-2015,Playoffs,PIT,D,5,0,2,2,-3,0,0.4,0,0,0,0,0,0,10,0,00:22:55,1375,29.2,0
8476392,"Adam Lowry",2014-2015,Playoffs,WPG,C,4,1,2,3,0,2,0.75,0,0,0,0,0,0,5,20,00:14:46,886,22.3,45.9
8470667,"Clarke MacArthur",2014-2015,Playoffs,OTT,L,6,2,0,2,-2,18,0.33,0,0,0,0,0,0,15,13.3,00:15:58,958,21.8,0
8471215,"Evgeni Malkin",2014-2015,Playoffs,PIT,C,5,0,0,0,-1,0,0,0,0,0,0,0,0,11,0,00:19:19,1159,24,50
8476289,"Alexey Marchenko",2014-2015,Playoffs,DET,D,3,0,0,0,-3,0,0,0,0,0,0,0,0,1,0,00:16:52,1012,25,0
8476539,"Jonathan Marchessault",2014-2015,Playoffs,TBL,C,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,00:11:27,687,17,0
8467496,"Andrei Markov",2014-2015,Playoffs,MTL,D,12,1,1,2,-1,8,0.17,0,1,0,0,0,0,15,6.7,00:24:04,1444,29.8,0
8474034,"Patrick Maroon",2014-2015,Playoffs,ANA,L,16,7,4,11,4,6,0.69,3,4,0,0,1,0,42,16.7,00:17:55,1075,24.4,37.5
8468542,"Paul Martin",2014-2015,Playoffs,PIT,D,5,0,2,2,-3,2,0.4,0,0,0,0,0,0,5,0,00:24:35,1475,29,0
8474709,"Matt Martin",2014-2015,Playoffs,NYI,L,7,0,1,1,1,12,0.14,0,0,0,0,0,0,9,0,00:11:54,714,20.1,0
8473574,"Shawn Matthias",2014-2015,Playoffs,VAN,L,6,1,1,2,-3,10,0.33,0,0,0,0,0,0,4,25,00:12:12,732,20.5,25
8476429,"Scott Mayfield",2014-2015,Playoffs,NYI,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,00:12:25,745,20,0
8474151,"Ryan McDonagh",2014-2015,Playoffs,NYR,D,19,3,6,9,2,8,0.47,2,3,0,0,2,1,33,9.1,00:23:30,1410,30.3,0
8470644,"Colin McDonald",2014-2015,Playoffs,NYI,R,2,0,0,0,1,2,0,0,0,0,0,0,0,1,0,00:11:45,705,21,0
8474646,"Brandon McMillan",2014-2015,Playoffs,VAN,L,2,1,0,1,1,4,0.5,0,0,0,0,0,0,3,33.3,00:08:51,531,17.5,0
8470760,"Marc Methot",2014-2015,Playoffs,OTT,D,6,0,0,0,-1,6,0,0,0,0,0,0,0,8,0,00:23:48,1428,28.3,0
8470599,"Milan Michalek",2014-2015,Playoffs,OTT,L,6,1,0,1,-2,4,0.17,0,0,0,0,0,0,14,7.1,00:16:44,1004,23,100
8469760,"Zbynek Michalek",2014-2015,Playoffs,STL,D,6,0,0,0,-2,4,0,0,0,0,0,0,0,4,0,00:16:21,981,24,100
8470778,"Drew Miller",2014-2015,Playoffs,DET,L,7,1,1,2,-1,2,0.29,0,0,0,0,0,0,8,12.5,00:16:43,1003,24.6,0
8476468,"J.T. Miller",2014-2015,Playoffs,NYR,L,19,1,7,8,3,2,0.42,0,2,0,0,0,0,32,3.1,00:14:38,878,20.2,54.5
8471338,"Torrey Mitchell",2014-2015,Playoffs,MTL,C,12,1,4,5,4,6,0.42,0,0,0,0,0,0,9,11.1,00:12:30,750,21.2,49.6
8477497,"Sean Monahan",2014-2015,Playoffs,CGY,C,11,3,3,6,-3,2,0.55,1,3,0,0,0,0,24,12.5,00:19:47,1187,29,41.4
8468575,"Dominic Moore",2014-2015,Playoffs,NYR,C,19,1,2,3,-7,12,0.16,0,0,0,0,1,0,33,3,00:14:49,889,22.7,55.9
8466160,"Brenden Morrow",2014-2015,Playoffs,TBL,L,24,0,0,0,-2,22,0,0,0,0,0,0,0,13,0,00:08:40,520,12.4,0
8474574,"Tyler Myers",2014-2015,Playoffs,WPG,D,4,1,0,1,-2,2,0.25,1,1,0,0,0,0,6,16.7,00:24:22,1462,29,0
8476480,"Vladislav Namestnikov",2014-2015,Playoffs,TBL,C,12,0,1,1,-2,4,0.08,0,0,0,0,0,0,3,0,00:07:51,471,10.6,48.1
8470041,"Rick Nash",2014-2015,Playoffs,NYR,R,19,5,9,14,8,4,0.74,2,3,0,0,0,0,69,7.2,00:18:30,1110,28,100
8471707,"James Neal",2014-2015,Playoffs,NSH,L,6,4,1,5,0,8,0.83,1,1,0,0,0,0,25,16,00:20:37,1237,29.7,25
8467493,"Chris Neil",2014-2015,Playoffs,OTT,R,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,00:07:14,434,11.5,0
8475754,"Brock Nelson",2014-2015,Playoffs,NYI,C,6,2,0,2,1,2,0.33,0,0,0,0,0,0,8,25,00:14:20,860,20,42.6
8476300,"Nikita Nesterov",2014-2015,Playoffs,TBL,D,17,1,5,6,5,8,0.35,0,2,0,0,0,0,11,9.1,00:10:46,646,14.1,0
8475799,"Nino Niederreiter",2014-2015,Playoffs,MIN,R,10,4,1,5,-2,10,0.5,0,1,0,0,1,0,19,21.1,00:15:05,905,21,0
8470144,"Frans Nielsen",2014-2015,Playoffs,NYI,C,7,1,1,2,-1,0,0.29,0,0,0,0,0,0,11,9.1,00:16:10,970,25,46.2
8471702,"Matt Niskanen",2014-2015,Playoffs,WSH,D,14,0,4,4,-2,0,0.29,0,0,0,0,0,0,22,0,00:23:47,1427,30.9,0
8475807,"Joakim Nordstrom",2014-2015,Playoffs,CHI,L,3,0,0,0,-3,0,0,0,0,0,0,0,0,3,0,00:13:14,794,24,100
8474679,"Gustav Nyquist",2014-2015,Playoffs,DET,R,7,1,1,2,-2,2,0.29,0,0,0,0,0,0,15,6.7,00:15:39,939,21.7,0
8469665,"Johnny Oduya",2014-2015,Playoffs,CHI,D,23,0,5,5,-4,6,0.22,0,0,0,0,0,0,28,0,00:24:45,1485,34.7,0
8473449,"Kyle Okposo",2014-2015,Playoffs,NYI,R,7,2,1,3,1,2,0.43,0,0,0,0,0,0,16,12.5,00:18:30,1110,23.4,41.7
8468498,"Brooks Orpik",2014-2015,Playoffs,WSH,D,14,0,2,2,5,8,0.14,0,0,0,0,0,0,16,0,00:22:17,1337,30.2,0
8471698,"T.J. Oshie",2014-2015,Playoffs,STL,R,6,1,1,2,-3,0,0.33,0,0,0,0,0,0,16,6.3,00:19:07,1147,28.2,0
8468505,"Steve Ott",2014-2015,Playoffs,STL,C,6,0,0,0,0,26,0,0,0,0,0,0,0,6,0,00:11:14,674,18,55.3
8471214,"Alex Ovechkin",2014-2015,Playoffs,WSH,L,14,5,4,9,-3,6,0.64,1,2,0,0,0,0,61,8.2,00:19:57,1197,25.1,100
8474157,"Max Pacioretty",2014-2015,Playoffs,MTL,L,11,5,2,7,2,16,0.64,1,1,1,1,0,0,46,10.9,00:19:50,1190,29.9,0
8476419,"Jean-Gabriel Pageau",2014-2015,Playoffs,OTT,C,6,0,0,0,0,0,0,0,0,0,0,0,0,14,0,00:15:33,933,24.7,50.5
8476292,"Ondrej Palat",2014-2015,Playoffs,TBL,L,26,8,8,16,5,12,0.62,4,6,0,0,0,0,43,18.6,00:19:10,1150,26.1,35.8
8475151,"Kyle Palmieri",2014-2015,Playoffs,ANA,R,16,1,3,4,1,4,0.25,0,0,0,0,1,0,35,2.9,00:13:11,791,20.6,0
8476975,"Cedric Paquette",2014-2015,Playoffs,TBL,C,24,3,0,3,-6,28,0.13,0,0,1,1,1,0,17,17.6,00:12:47,767,18.9,37.7
8471385,"Adam Pardy",2014-2015,Playoffs,WPG,D,2,1,0,1,-1,2,0.5,0,0,0,0,0,0,3,33.3,00:18:16,1096,24,0
8469707,"PA Parenteau",2014-2015,Playoffs,MTL,R,8,1,1,2,0,2,0.25,0,0,0,0,1,0,15,6.7,00:14:21,861,21.5,50
8470610,"Zach Parise",2014-2015,Playoffs,MIN,L,10,4,6,10,0,4,1,1,4,1,1,0,0,20,20,00:18:53,1133,24.7,0
8474688,"Greg Pateryn",2014-2015,Playoffs,MTL,D,7,0,3,3,2,0,0.43,0,0,0,0,0,0,6,0,00:10:57,657,15,0
8473618,"Mathieu Perreault",2014-2015,Playoffs,WPG,C,3,0,2,2,-2,0,0.67,0,1,0,0,0,0,8,0,00:17:03,1023,22,0
8474102,"David Perron",2014-2015,Playoffs,PIT,L,5,0,1,1,-1,4,0.2,0,1,0,0,0,0,12,0,00:17:17,1037,23.6,0
8470621,"Corey Perry",2014-2015,Playoffs,ANA,R,16,10,8,18,6,14,1.13,2,4,0,0,2,1,64,15.6,00:19:54,1194,25.9,0
8473507,"Jeff Petry",2014-2015,Playoffs,MTL,D,12,2,1,3,2,4,0.25,1,1,0,0,0,0,27,7.4,00:22:16,1336,28.5,0
8474565,"Alex Pietrangelo",2014-2015,Playoffs,STL,D,6,0,2,2,1,0,0.33,0,0,0,0,0,0,23,0,00:26:47,1607,33,0
8469521,"Tomas Plekanec",2014-2015,Playoffs,MTL,C,12,1,3,4,3,6,0.33,0,0,0,0,0,0,37,2.7,00:20:23,1223,30.3,51.6
8469506,"Jason Pominville",2014-2015,Playoffs,MIN,R,10,3,3,6,-1,0,0.6,2,2,0,0,1,0,33,9.1,00:17:28,1048,23.3,57.1
8470871,"Chris Porter",2014-2015,Playoffs,STL,L,3,0,1,1,1,0,0.33,0,0,0,0,0,0,2,0,00:08:10,490,14.7,0
8470714,"Corey Potter",2014-2015,Playoffs,CGY,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,00:04:45,285,8.5,0
8475613,"Nate Prosser",2014-2015,Playoffs,MIN,D,1,0,0,0,-1,2,0,0,0,0,0,0,0,0,0,00:04:02,242,7,0
8471283,"Brandon Prust",2014-2015,Playoffs,MTL,L,12,1,3,4,1,35,0.33,0,0,0,0,0,0,20,5,00:13:46,826,21.3,100
8470724,"Kyle Quincey",2014-2015,Playoffs,DET,D,7,0,3,3,-1,4,0.43,0,0,0,0,0,0,8,0,00:19:38,1178,29.3,0
8476483,"Rickard Rakell",2014-2015,Playoffs,ANA,C,16,1,0,1,-2,2,0.06,0,0,0,0,1,1,20,5,00:11:32,692,17.3,44.8
8471664,"Mason Raymond",2014-2015,Playoffs,CGY,L,8,0,2,2,-4,0,0.25,0,0,0,0,0,0,9,0,00:09:40,580,15.6,100
8471817,"Ryan Reaves",2014-2015,Playoffs,STL,R,6,1,0,1,1,0,0.17,0,0,0,0,0,0,2,50,00:08:43,523,13.3,0
8476852,"Griffin Reinhart",2014-2015,Playoffs,NYI,D,1,0,0,0,-2,0,0,0,0,0,0,0,0,1,0,00:12:42,762,20,0
8467371,"Mike Ribeiro",2014-2015,Playoffs,NSH,C,6,1,4,5,2,4,0.83,0,2,0,0,0,0,11,9.1,00:23:21,1401,30.5,45.8
8467389,"Brad Richards",2014-2015,Playoffs,CHI,C,23,3,11,14,4,8,0.61,1,4,0,0,0,0,50,6,00:16:43,1003,24.3,49.7
8470755,"Brad Richardson",2014-2015,Playoffs,VAN,R,5,0,0,0,-3,15,0,0,0,0,0,0,0,8,0,00:12:36,756,21,44.9
8465058,"Michal Rozsival",2014-2015,Playoffs,CHI,D,10,0,1,1,-2,6,0.1,0,0,0,0,0,0,5,0,00:17:26,1046,25.6,0
8475182,"David Rundblad",2014-2015,Playoffs,CHI,D,5,0,0,0,2,0,0,0,0,0,0,0,0,2,0,00:07:29,449,12.2,0
8471729,"Kris Russell",2014-2015,Playoffs,CGY,D,11,2,5,7,-9,7,0.64,1,5,0,0,1,0,13,15.4,00:26:44,1604,33,0
8471676,"Bobby Ryan",2014-2015,Playoffs,OTT,R,6,2,0,2,1,0,0.33,1,1,0,0,0,0,11,18.2,00:15:17,917,20.3,14.3
8476438,"Brandon Saad",2014-2015,Playoffs,CHI,L,23,8,3,11,5,6,0.48,0,0,1,1,2,0,59,13.6,00:20:16,1216,30.3,60
8471390,"Mike Santorelli",2014-2015,Playoffs,NSH,C,4,1,0,1,2,0,0.25,0,0,0,0,0,0,7,14.3,00:13:20,800,20.8,100
8474579,"Luca Sbisa",2014-2015,Playoffs,VAN,D,6,1,1,2,-2,7,0.33,0,0,0,0,0,0,6,16.7,00:17:26,1046,24.3,0
8474618,"Marco Scandella",2014-2015,Playoffs,MIN,D,10,2,1,3,4,0,0.3,0,0,0,0,0,0,17,11.8,00:20:43,1243,29.8,0
8476460,"Mark Scheifele",2014-2015,Playoffs,WPG,C,4,0,1,1,-2,4,0.25,0,0,0,0,0,0,2,0,00:17:40,1060,24.8,43.2
8473673,"David Schlemko",2014-2015,Playoffs,CGY,D,11,0,1,1,1,2,0.09,0,0,0,0,0,0,15,0,00:14:05,845,21.3,0
8475147,"Jordan Schroeder",2014-2015,Playoffs,MIN,C,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,00:11:13,673,17,0
8475768,"Jaden Schwartz",2014-2015,Playoffs,STL,L,6,1,2,3,-2,0,0.5,0,1,0,0,0,0,15,6.7,00:18:00,1080,25.8,25
8467452,"Rob Scuderi",2014-2015,Playoffs,PIT,D,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,00:21:59,1319,28.6,0
8470607,"Brent Seabrook",2014-2015,Playoffs,CHI,D,23,7,4,11,5,10,0.48,1,1,0,0,1,1,44,15.9,00:26:17,1577,37.2,0
8467875,"Daniel Sedin",2014-2015,Playoffs,VAN,L,6,2,2,4,-1,0,0.67,0,2,0,0,1,0,22,9.1,00:18:21,1101,26,55.6
8467876,"Henrik Sedin",2014-2015,Playoffs,VAN,C,6,1,3,4,-1,2,0.67,1,2,0,0,0,0,15,6.7,00:18:49,1129,25.7,50.4
8478137,"Jiri Sekac",2014-2015,Playoffs,ANA,L,7,0,0,0,0,2,0,0,0,0,0,0,0,6,0,00:11:23,683,18,0
8469544,"Patrick Sharp",2014-2015,Playoffs,CHI,L,23,5,10,15,2,8,0.65,1,4,0,0,0,0,64,7.8,00:15:34,934,23,38.5
8474031,"Kevin Shattenkirk",2014-2015,Playoffs,STL,D,6,0,8,8,2,2,1.33,0,1,0,1,0,0,13,0,00:22:55,1375,27,0
8476381,"Andrew Shaw",2014-2015,Playoffs,CHI,C,23,5,7,12,-4,36,0.52,2,4,0,0,0,0,45,11.1,00:15:33,933,24,50
8475772,"Riley Sheahan",2014-2015,Playoffs,DET,C,7,2,1,3,-1,2,0.43,2,2,0,0,1,0,8,25,00:14:08,848,20.4,38.6
8473536,"James Sheppard",2014-2015,Playoffs,NYR,C,13,1,1,2,2,8,0.15,0,0,0,0,1,0,12,8.3,00:08:54,534,12.8,40
8475213,"Drew Shore",2014-2015,Playoffs,CGY,C,1,0,0,0,-1,2,0,0,0,0,0,0,0,2,0,00:14:17,857,22,100
8475164,"Jakob Silfverberg",2014-2015,Playoffs,ANA,R,16,4,14,18,6,16,1.13,1,4,0,0,1,0,41,9.8,00:19:01,1141,28.7,16.7
8470289,"Jim Slater",2014-2015,Playoffs,WPG,C,4,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,00:09:33,573,15.5,44.4
8474090,"Brendan Smith",2014-2015,Playoffs,DET,D,5,0,0,0,1,6,0,0,0,0,0,0,0,6,0,00:16:05,965,26.6,0
8474250,"Zack Smith",2014-2015,Playoffs,OTT,C,3,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,00:09:53,593,14,48.3
8475225,"Craig Smith",2014-2015,Playoffs,NSH,R,6,2,3,5,2,0,0.83,0,1,0,0,1,0,33,6.1,00:20:33,1233,28.8,35.7
8475758,"Devante Smith-Pelly",2014-2015,Playoffs,MTL,R,12,1,2,3,-1,2,0.25,0,0,0,0,0,0,22,4.5,00:12:18,738,18.8,50
8474096,"Nick Spaling",2014-2015,Playoffs,PIT,C,5,1,1,2,1,4,0.4,0,0,0,0,0,0,5,20,00:13:40,820,21.8,0
8474716,"Jared Spurgeon",2014-2015,Playoffs,MIN,D,10,1,3,4,0,4,0.4,1,3,0,0,0,0,11,9.1,00:21:19,1279,31.3,0
8466378,"Martin St. Louis",2014-2015,Playoffs,NYR,R,19,1,6,7,-1,4,0.37,1,3,0,0,0,0,32,3.1,00:16:30,990,23.6,45.5
8471686,"Marc Staal",2014-2015,Playoffs,NYR,D,19,0,1,1,-8,10,0.05,0,0,0,0,0,0,12,0,00:20:40,1240,29.7,0
8471226,"Drew Stafford",2014-2015,Playoffs,WPG,R,4,1,1,2,-1,0,0.5,0,0,0,0,0,0,9,11.1,00:17:19,1039,24.5,0
8470162,"Matt Stajan",2014-2015,Playoffs,CGY,C,11,1,3,4,0,21,0.36,0,0,0,0,1,0,11,9.1,00:16:07,967,25.4,54.9
8473537,"Viktor Stalberg",2014-2015,Playoffs,NSH,L,6,1,2,3,1,0,0.5,0,0,0,0,0,0,18,5.6,00:14:08,848,22.7,0
8474564,"Steven Stamkos",2014-2015,Playoffs,TBL,C,26,7,11,18,2,20,0.69,2,8,0,0,1,0,65,10.8,00:18:33,1113,23.4,51.1
8471669,"Paul Stastny",2014-2015,Playoffs,STL,C,6,1,0,1,-3,4,0.17,0,0,0,0,0,0,8,12.5,00:17:28,1048,26.7,56.6
8470257,"Alexander Steen",2014-2015,Playoffs,STL,L,6,1,3,4,-3,2,0.67,0,2,1,1,0,0,15,6.7,00:19:34,1174,29.7,43.8
8470740,"Lee Stempniak",2014-2015,Playoffs,WPG,R,4,1,0,1,2,0,0.25,0,0,0,0,0,0,8,12.5,00:12:44,764,17,0
8474613,"Derek Stepan",2014-2015,Playoffs,NYR,C,19,5,7,12,-1,10,0.63,2,4,0,0,1,1,48,10.4,00:19:31,1171,27.1,41.4
8473485,"Chris Stewart",2014-2015,Playoffs,MIN,R,8,0,2,2,-3,2,0.25,0,1,0,0,0,0,9,0,00:15:58,958,20.6,33.3
8475913,"Mark Stone",2014-2015,Playoffs,OTT,R,6,0,4,4,0,2,0.67,0,2,0,0,0,0,9,0,00:19:10,1150,25.2,100
8470886,"Clayton Stoner",2014-2015,Playoffs,ANA,D,16,1,0,1,4,10,0.06,0,0,0,0,0,0,17,5.9,00:18:13,1093,27.9,0
8473565,"Brian Strait",2014-2015,Playoffs,NYI,D,7,0,0,0,-3,4,0,0,0,0,0,0,0,4,0,00:18:49,1129,25.6,0
8471873,"Anton Stralman",2014-2015,Playoffs,TBL,D,26,1,8,9,1,8,0.35,0,3,0,0,0,0,52,1.9,00:22:30,1350,27.3,0
8476458,"Ryan Strome",2014-2015,Playoffs,NYI,C,7,2,2,4,1,2,0.57,0,0,0,0,1,0,12,16.7,00:17:32,1052,24.6,33.3
